Folder name,Folder color,Latitude,Longitude,Title,Description,Color,Phone number,Timestamp,Pin icon code
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.365948543329771,-38.08145742863417,3,SEM ID ,607d8b,,2026-07-07T16:15:13Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.375256489921157,-38.02583009004593,3,SEM ID ,607d8b,,2026-07-07T13:53:59Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.365594516143814,-38.057576045393944,3,SEM ID ,607d8b,,2026-07-07T13:16:34Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.374661103054885,-38.02944839000702,3,SEM ID ,607d8b,,2026-07-07T13:52:54Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.364212839041505,-38.088875748217106,3,SEM ID ,607d8b,,2026-07-07T16:25:16Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.364514381176256,-38.06188400834799,3,SEM ID ,607d8b,,2026-07-07T13:13:06Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.373053455862,-38.02075535058975,3,SEM ID ,607d8b,,2026-07-07T13:56:31Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.364269002109045,-38.057745695114136,3,SEM ID ,607d8b,,2026-07-07T13:15:25Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.368627310192665,-38.081301525235176,3,SEM ID ,607d8b,,2026-07-07T14:39:41Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.342011383625386,-38.20370011031628,3,SEM ID ,607d8b,,2026-07-07T18:46:22Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.40240241791126,-38.21138061583042,3,SEM ID ,607d8b,,2026-07-08T13:15:36Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.244460703260033,-38.101332262158394,3,SEM ID ,607d8b,,2026-07-08T17:03:08Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.289422324807422,-38.126639910042286,4,SEM ID ,607d8b,,2026-07-06T17:31:26Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.226156135592283,-38.14043316990137,4,SEM ID ,607d8b,,2026-07-06T14:25:17Z,-1
